date,asset_i,asset_j,corr
2023-12-29,EEM,TIP,-0.19401739190741515
2023-12-29,EEM,LQD,0.42048732016607504
2023-12-29,EEM,VNQ,0.2782970154790057
2023-12-29,EEM,GLD,0.256071614805963
2023-12-29,EEM,DBC,0.2267571860418668
2023-12-29,IEF,SPY,-0.20632665458304755
2023-12-29,IEF,VEA,-0.2077851282930225
2023-12-29,IEF,EEM,-0.1865618173711381
2023-12-29,IEF,IEF,1.0
2023-12-29,IEF,TLT,0.7711970539401117
2023-12-29,IEF,TIP,0.7542660661240971
2023-12-29,IEF,LQD,0.11694903583718899
2023-12-29,IEF,VNQ,0.16226130882083362
2023-12-29,IEF,GLD,0.06029306028321032
2023-12-29,IEF,DBC,0.12340526180908473
2023-12-29,TLT,SPY,-0.21037452645782218
2023-12-29,TLT,VEA,-0.20918511764627282
2023-12-29,TLT,EEM,-0.17763607160018868
2023-12-29,TLT,IEF,0.7711970539401117
2023-12-29,TLT,TLT,0.9999999999999999
2023-12-29,TLT,TIP,0.7865682810044058
2023-12-29,TLT,LQD,0.11914287154506861
2023-12-29,TLT,VNQ,0.16904831382501537
2023-12-29,TLT,GLD,0.031422084418538714
2023-12-29,TLT,DBC,0.1627339723150257
2023-12-29,TIP,SPY,-0.20845242618626805
2023-12-29,TIP,VEA,-0.2079323860260297
2023-12-29,TIP,EEM,-0.19401739190741515
2023-12-29,TIP,IEF,0.7542660661240971
2023-12-29,TIP,TLT,0.7865682810044058
2023-12-29,TIP,TIP,1.0
2023-12-29,TIP,LQD,0.14818656061748908
2023-12-29,TIP,VNQ,0.14151490452620125
2023-12-29,TIP,GLD,0.042251627970862904
2023-12-29,TIP,DBC,0.11606819539330081
2023-12-29,LQD,SPY,0.43659265788083795
2023-12-29,LQD,VEA,0.4034956058595472
2023-12-29,LQD,EEM,0.42048732016607504
2023-12-29,LQD,IEF,0.11694903583718899
2023-12-29,LQD,TLT,0.11914287154506861
2023-12-29,LQD,TIP,0.14818656061748908
2023-12-29,LQD,LQD,1.0
2023-12-29,LQD,VNQ,0.17766522196322462
2023-12-29,LQD,GLD,0.10530188724973198
2023-12-29,LQD,DBC,0.0814107057862438
2023-12-29,VNQ,SPY,0.26675418450330607
2023-12-29,VNQ,VEA,0.25449496386082354
2023-12-29,VNQ,EEM,0.2782970154790057
2023-12-29,VNQ,IEF,0.16226130882083362
2023-12-29,VNQ,TLT,0.16904831382501537
2023-12-29,VNQ,TIP,0.14151490452620125
2023-12-29,VNQ,LQD,0.17766522196322462
2023-12-29,VNQ,VNQ,0.9999999999999999
2023-12-29,VNQ,GLD,0.14496656449447531
2023-12-29,VNQ,DBC,0.37323909569547353
2023-12-29,GLD,SPY,0.23727015005580213
2023-12-29,GLD,VEA,0.2731064323207476
2023-12-29,GLD,EEM,0.256071614805963
2023-12-29,GLD,IEF,0.06029306028321032
2023-12-29,GLD,TLT,0.031422084418538714
2023-12-29,GLD,TIP,0.042251627970862904
2023-12-29,GLD,LQD,0.10530188724973198
2023-12-29,GLD,VNQ,0.14496656449447531
2023-12-29,GLD,GLD,1.0
2023-12-29,GLD,DBC,0.12962670237071613
2023-12-29,DBC,SPY,0.22197932087427852
2023-12-29,DBC,VEA,0.19758053963907
2023-12-29,DBC,EEM,0.2267571860418668
2023-12-29,DBC,IEF,0.12340526180908473
2023-12-29,DBC,TLT,0.1627339723150257
2023-12-29,DBC,TIP,0.11606819539330081
2023-12-29,DBC,LQD,0.0814107057862438
2023-12-29,DBC,VNQ,0.37323909569547353
2023-12-29,DBC,GLD,0.12962670237071613
2023-12-29,DBC,DBC,1.0
2024-01-31,SPY,SPY,1.0
2024-01-31,SPY,VEA,0.745101955399157
2024-01-31,SPY,EEM,0.7535368223667306
2024-01-31,SPY,IEF,-0.19697448111898044
2024-01-31,SPY,TLT,-0.2019670328172091
2024-01-31,SPY,TIP,-0.1972821102822995
2024-01-31,SPY,LQD,0.43853245924467193
2024-01-31,SPY,VNQ,0.26603364669558294
2024-01-31,SPY,GLD,0.23090436366768716
2024-01-31,SPY,DBC,0.2308363809085451
2024-01-31,VEA,SPY,0.745101955399157
2024-01-31,VEA,VEA,1.0
2024-01-31,VEA,EEM,0.7368225029497695
2024-01-31,VEA,IEF,-0.2122541473206719
2024-01-31,VEA,TLT,-0.21424871027565834
2024-01-31,VEA,TIP,-0.20922448556210432
2024-01-31,VEA,LQD,0.3968790457193284
2024-01-31,VEA,VNQ,0.2506097172095257
2024-01-31,VEA,GLD,0.26606057316089005
2024-01-31,VEA,DBC,0.20254515450884858
2024-01-31,EEM,SPY,0.7535368223667306
2024-01-31,EEM,VEA,0.7368225029497695
2024-01-31,EEM,EEM,1.0
2024-01-31,EEM,IEF,-0.1905413063854172
2024-01-31,EEM,TLT,-0.1806881953628401
2024-01-31,EEM,TIP,-0.19174307246848374
2024-01-31,EEM,LQD,0.4165158373895297
2024-01-31,EEM,VNQ,0.27238463059178986
2024-01-31,EEM,GLD,0.24474720625404042
2024-01-31,EEM,DBC,0.22288859156477464
2024-01-31,IEF,SPY,-0.19697448111898044
2024-01-31,IEF,VEA,-0.2122541473206719
2024-01-31,IEF,EEM,-0.1905413063854172
2024-01-31,IEF,IEF,1.0
2024-01-31,IEF,TLT,0.7740089703454115
2024-01-31,IEF,TIP,0.7547175085784716
2024-01-31,IEF,LQD,0.11932416438450175
2024-01-31,IEF,VNQ,0.15981070058088404
2024-01-31,IEF,GLD,0.06563525131981739
2024-01-31,IEF,DBC,0.11877909880698645
2024-01-31,TLT,SPY,-0.2019670328172091
2024-01-31,TLT,VEA,-0.21424871027565834
2024-01-31,TLT,EEM,-0.1806881953628401
2024-01-31,TLT,IEF,0.7740089703454115
2024-01-31,TLT,TLT,1.0
2024-01-31,TLT,TIP,0.7903466391976467
2024-01-31,TLT,LQD,0.12783458138339546
2024-01-31,TLT,VNQ,0.16446094678769937
2024-01-31,TLT,GLD,0.027002215421294978
2024-01-31,TLT,DBC,0.1570873460177499
2024-01-31,TIP,SPY,-0.1972821102822995
2024-01-31,TIP,VEA,-0.20922448556210432
2024-01-31,TIP,EEM,-0.19174307246848374
2024-01-31,TIP,IEF,0.7547175085784716
2024-01-31,TIP,TLT,0.7903466391976467
2024-01-31,TIP,TIP,0.9999999999999999
2024-01-31,TIP,LQD,0.15682273494146892
2024-01-31,TIP,VNQ,0.13927119624731918
2024-01-31,TIP,GLD,0.045101457101600205
2024-01-31,TIP,DBC,0.11863486305568777
2024-01-31,LQD,SPY,0.43853245924467193
2024-01-31,LQD,VEA,0.3968790457193284
2024-01-31,LQD,EEM,0.4165158373895297
2024-01-31,LQD,IEF,0.11932416438450175
2024-01-31,LQD,TLT,0.12783458138339546
2024-01-31,LQD,TIP,0.15682273494146892
2024-01-31,LQD,LQD,1.0
2024-01-31,LQD,VNQ,0.16928278288471701
2024-01-31,LQD,GLD,0.09740759504110397
2024-01-31,LQD,DBC,0.08841164214380114
2024-01-31,VNQ,SPY,0.26603364669558294
2024-01-31,VNQ,VEA,0.2506097172095257
2024-01-31,VNQ,EEM,0.27238463059178986
2024-01-31,VNQ,IEF,0.15981070058088404
2024-01-31,VNQ,TLT,0.16446094678769937
2024-01-31,VNQ,TIP,0.13927119624731918
2024-01-31,VNQ,LQD,0.16928278288471701
2024-01-31,VNQ,VNQ,1.0
2024-01-31,VNQ,GLD,0.13468467994770794
2024-01-31,VNQ,DBC,0.3702595144620061
2024-01-31,GLD,SPY,0.23090436366768716
2024-01-31,GLD,VEA,0.26606057316089005
2024-01-31,GLD,EEM,0.24474720625404042
2024-01-31,GLD,IEF,0.06563525131981739
2024-01-31,GLD,TLT,0.027002215421294978
2024-01-31,GLD,TIP,0.045101457101600205
2024-01-31,GLD,LQD,0.09740759504110397
2024-01-31,GLD,VNQ,0.13468467994770794
2024-01-31,GLD,GLD,1.0
2024-01-31,GLD,DBC,0.11863294917326436
2024-01-31,DBC,SPY,0.2308363809085451
2024-01-31,DBC,VEA,0.20254515450884858
2024-01-31,DBC,EEM,0.22288859156477464
2024-01-31,DBC,IEF,0.11877909880698645
2024-01-31,DBC,TLT,0.1570873460177499
2024-01-31,DBC,TIP,0.11863486305568777
2024-01-31,DBC,LQD,0.08841164214380114
2024-01-31,DBC,VNQ,0.3702595144620061
2024-01-31,DBC,GLD,0.11863294917326436
2024-01-31,DBC,DBC,1.0
2024-02-29,SPY,SPY,1.0
2024-02-29,SPY,VEA,0.7476573453397871
2024-02-29,SPY,EEM,0.7600691655224229
2024-02-29,SPY,IEF,-0.19453538631828438
2024-02-29,SPY,TLT,-0.19884394332034253
2024-02-29,SPY,TIP,-0.20479338306262673
2024-02-29,SPY,LQD,0.4356181518628405
2024-02-29,SPY,VNQ,0.27058819240378446
2024-02-29,SPY,GLD,0.24042497598042037
2024-02-29,SPY,DBC,0.24008775653318876
2024-02-29,VEA,SPY,0.7476573453397871
2024-02-29,VEA,VEA,1.0
2024-02-29,VEA,EEM,0.7413550232801027
2024-02-29,VEA,IEF,-0.21425131932513403
2024-02-29,VEA,TLT,-0.21426653811951177
2024-02-29,VEA,TIP,-0.2106502188458471
2024-02-29,VEA,LQD,0.3953093942098081
2024-02-29,VEA,VNQ,0.2641799912440729
2024-02-29,VEA,GLD,0.2581448038722255
2024-02-29,VEA,DBC,0.22348306558121675
2024-02-29,EEM,SPY,0.7600691655224229
2024-02-29,EEM,VEA,0.7413550232801027
2024-02-29,EEM,EEM,1.0
2024-02-29,EEM,IEF,-0.1976023717663824
2024-02-29,EEM,TLT,-0.18725876486419013
2024-02-29,EEM,TIP,-0.1974501147767397
2024-02-29,EEM,LQD,0.4175580076638149
2024-02-29,EEM,VNQ,0.27799580633992316
2024-02-29,EEM,GLD,0.24608085525999385
2024-02-29,EEM,DBC,0.23593236339846568
2024-02-29,IEF,SPY,-0.19453538631828438
2024-02-29,IEF,VEA,-0.21425131932513403
2024-02-29,IEF,EEM,-0.1976023717663824
2024-02-29,IEF,IEF,1.0
2024-02-29,IEF,TLT,0.7741746416792189
2024-02-29,IEF,TIP,0.7536795175801221
2024-02-29,IEF,LQD,0.11540473040390054
2024-02-29,IEF,VNQ,0.14524918541211396
2024-02-29,IEF,GLD,0.0658742582684071
2024-02-29,IEF,DBC,0.10230122219402665
2024-02-29,TLT,SPY,-0.19884394332034253
2024-02-29,TLT,VEA,-0.21426653811951177
2024-02-29,TLT,EEM,-0.18725876486419013
2024-02-29,TLT,IEF,0.7741746416792189
2024-02-29,TLT,TLT,1.0
2024-02-29,TLT,TIP,0.7914868555099159
2024-02-29,TLT,LQD,0.12548608676203235
2024-02-29,TLT,VNQ,0.14833750154186298
2024-02-29,TLT,GLD,0.029451820004468488
2024-02-29,TLT,DBC,0.14191765135356832
2024-02-29,TIP,SPY,-0.20479338306262673
2024-02-29,TIP,VEA,-0.2106502188458471
2024-02-29,TIP,EEM,-0.1974501147767397
2024-02-29,TIP,IEF,0.7536795175801221
2024-02-29,TIP,TLT,0.7914868555099159
2024-02-29,TIP,TIP,0.9999999999999999
2024-02-29,TIP,LQD,0.15610480442327382
2024-02-29,TIP,VNQ,0.12438210690073812
2024-02-29,TIP,GLD,0.043256997055984354
2024-02-29,TIP,DBC,0.09858243447703612
2024-02-29,LQD,SPY,0.4356181518628405
2024-02-29,LQD,VEA,0.3953093942098081
2024-02-29,LQD,EEM,0.4175580076638149
2024-02-29,LQD,IEF,0.11540473040390054
2024-02-29,LQD,TLT,0.12548608676203235
2024-02-29,LQD,TIP,0.15610480442327382
2024-02-29,LQD,LQD,0.9999999999999998
2024-02-29,LQD,VNQ,0.17027145711409938
2024-02-29,LQD,GLD,0.0973182670288914
2024-02-29,LQD,DBC,0.09695732958322414
2024-02-29,VNQ,SPY,0.27058819240378446
2024-02-29,VNQ,VEA,0.2641799912440729
2024-02-29,VNQ,EEM,0.27799580633992316
2024-02-29,VNQ,IEF,0.14524918541211396
2024-02-29,VNQ,TLT,0.14833750154186298
2024-02-29,VNQ,TIP,0.12438210690073812
2024-02-29,VNQ,LQD,0.17027145711409938
2024-02-29,VNQ,VNQ,1.0
2024-02-29,VNQ,GLD,0.13337196098877496
2024-02-29,VNQ,DBC,0.37647530618212693
2024-02-29,GLD,SPY,0.24042497598042037
2024-02-29,GLD,VEA,0.2581448038722255
2024-02-29,GLD,EEM,0.24608085525999385
2024-02-29,GLD,IEF,0.0658742582684071
2024-02-29,GLD,TLT,0.029451820004468488
2024-02-29,GLD,TIP,0.043256997055984354
2024-02-29,GLD,LQD,0.0973182670288914
2024-02-29,GLD,VNQ,0.13337196098877496
2024-02-29,GLD,GLD,1.0
2024-02-29,GLD,DBC,0.11742190080323034
2024-02-29,DBC,SPY,0.24008775653318876
2024-02-29,DBC,VEA,0.22348306558121675
2024-02-29,DBC,EEM,0.23593236339846568
2024-02-29,DBC,IEF,0.10230122219402665
2024-02-29,DBC,TLT,0.14191765135356832
2024-02-29,DBC,TIP,0.09858243447703612
2024-02-29,DBC,LQD,0.09695732958322414
2024-02-29,DBC,VNQ,0.37647530618212693
2024-02-29,DBC,GLD,0.11742190080323034
2024-02-29,DBC,DBC,1.0
2024-03-29,SPY,SPY,1.0
2024-03-29,SPY,VEA,0.749403967740008
2024-03-29,SPY,EEM,0.7644648552106414
2024-03-29,SPY,IEF,-0.20757713063596547
2024-03-29,SPY,TLT,-0.2111484082583443
2024-03-29,SPY,TIP,-0.21965689425239904
2024-03-29,SPY,LQD,0.43402430121629754
2024-03-29,SPY,VNQ,0.2618192426184892
2024-03-29,SPY,GLD,0.23743301102545514
2024-03-29,SPY,DBC,0.23924853455083353
2024-03-29,VEA,SPY,0.749403967740008
2024-03-29,VEA,VEA,0.9999999999999999
2024-03-29,VEA,EEM,0.7437473712739876
2024-03-29,VEA,IEF,-0.22363253433163108
2024-03-29,VEA,TLT,-0.2273263045846078
2024-03-29,VEA,TIP,-0.22422186260709215
2024-03-29,VEA,LQD,0.3904619510064341
2024-03-29,VEA,VNQ,0.2606322261662766
2024-03-29,VEA,GLD,0.25637204916582007
2024-03-29,VEA,DBC,0.2238193780008548
2024-03-29,EEM,SPY,0.7644648552106414
2024-03-29,EEM,VEA,0.7437473712739876
2024-03-29,EEM,EEM,1.0
2024-03-29,EEM,IEF,-0.22280789590877992
2024-03-29,EEM,TLT,-0.20691881602448237
2024-03-29,EEM,TIP,-0.2205361620764703
2024-03-29,EEM,LQD,0.41211260678091544
2024-03-29,EEM,VNQ,0.27412175939459027
2024-03-29,EEM,GLD,0.23705991188288258
2024-03-29,EEM,DBC,0.23613184762057773
2024-03-29,IEF,SPY,-0.20757713063596547
2024-03-29,IEF,VEA,-0.22363253433163108
2024-03-29,IEF,EEM,-0.22280789590877992
2024-03-29,IEF,IEF,1.0
2024-03-29,IEF,TLT,0.7744334882405319
2024-03-29,IEF,TIP,0.757943975772845
2024-03-29,IEF,LQD,0.1030316109279289
2024-03-29,IEF,VNQ,0.12137184897904421
2024-03-29,IEF,GLD,0.06959177982525898
2024-03-29,IEF,DBC,0.0963001717311531
2024-03-29,TLT,SPY,-0.2111484082583443
2024-03-29,TLT,VEA,-0.2273263045846078
2024-03-29,TLT,EEM,-0.20691881602448237
2024-03-29,TLT,IEF,0.7744334882405319
2024-03-29,TLT,TLT,1.0
2024-03-29,TLT,TIP,0.7920313898173036
2024-03-29,TLT,LQD,0.11656754082368509
2024-03-29,TLT,VNQ,0.13318612203904723
2024-03-29,TLT,GLD,0.02978735433853901
2024-03-29,TLT,DBC,0.1320405181457632
2024-03-29,TIP,SPY,-0.21965689425239904
2024-03-29,TIP,VEA,-0.22422186260709215
2024-03-29,TIP,EEM,-0.2205361620764703
2024-03-29,TIP,IEF,0.757943975772845
2024-03-29,TIP,TLT,0.7920313898173036
2024-03-29,TIP,TIP,1.0
2024-03-29,TIP,LQD,0.14343177911091035
2024-03-29,TIP,VNQ,0.10810444261859126
2024-03-29,TIP,GLD,0.039237240510155424
2024-03-29,TIP,DBC,0.09571153666979845
2024-03-29,LQD,SPY,0.43402430121629754
2024-03-29,LQD,VEA,0.3904619510064341
2024-03-29,LQD,EEM,0.41211260678091544
2024-03-29,LQD,IEF,0.1030316109279289
2024-03-29,LQD,TLT,0.11656754082368509
2024-03-29,LQD,TIP,0.14343177911091035
2024-03-29,LQD,LQD,1.0
2024-03-29,LQD,VNQ,0.16792895634157234
2024-03-29,LQD,GLD,0.10195511288462074
2024-03-29,LQD,DBC,0.09286669013127008
2024-03-29,VNQ,SPY,0.2618192426184892
2024-03-29,VNQ,VEA,0.2606322261662766
2024-03-29,VNQ,EEM,0.27412175939459027
2024-03-29,VNQ,IEF,0.12137184897904421
2024-03-29,VNQ,TLT,0.13318612203904723
2024-03-29,VNQ,TIP,0.10810444261859126
2024-03-29,VNQ,LQD,0.16792895634157234
2024-03-29,VNQ,VNQ,1.0
2024-03-29,VNQ,GLD,0.1325684800890628
2024-03-29,VNQ,DBC,0.36545160857803755
2024-03-29,GLD,SPY,0.23743301102545514
2024-03-29,GLD,VEA,0.25637204916582007
2024-03-29,GLD,EEM,0.23705991188288258
2024-03-29,GLD,IEF,0.06959177982525898
2024-03-29,GLD,TLT,0.02978735433853901
2024-03-29,GLD,TIP,0.039237240510155424
2024-03-29,GLD,LQD,0.10195511288462074
2024-03-29,GLD,VNQ,0.1325684800890628
2024-03-29,GLD,GLD,1.0
2024-03-29,GLD,DBC,0.12389929873143413
2024-03-29,DBC,SPY,0.23924853455083353
2024-03-29,DBC,VEA,0.2238193780008548
2024-03-29,DBC,EEM,0.23613184762057773
2024-03-29,DBC,IEF,0.0963001717311531
2024-03-29,DBC,TLT,0.1320405181457632
2024-03-29,DBC,TIP,0.09571153666979845
2024-03-29,DBC,LQD,0.09286669013127008
2024-03-29,DBC,VNQ,0.36545160857803755
2024-03-29,DBC,GLD,0.12389929873143413
2024-03-29,DBC,DBC,0.9999999999999998
2024-04-30,SPY,SPY,1.0
2024-04-30,SPY,VEA,0.7486547547464123
2024-04-30,SPY,EEM,0.7576446828421022
2024-04-30,SPY,IEF,-0.19919009988078223
2024-04-30,SPY,TLT,-0.2068242798011031
2024-04-30,SPY,TIP,-0.21530761071082555
2024-04-30,SPY,LQD,0.4391538427925932
2024-04-30,SPY,VNQ,0.27014116559248896
2024-04-30,SPY,GLD,0.24203993362927848
2024-04-30,SPY,DBC,0.2448259071037309
2024-04-30,VEA,SPY,0.7486547547464123
2024-04-30,VEA,VEA,0.9999999999999999
2024-04-30,VEA,EEM,0.7434346765982707
2024-04-30,VEA,IEF,-0.20724608485409815
2024-04-30,VEA,TLT,-0.21598278147557445
2024-04-30,VEA,TIP,-0.21203690762693544
2024-04-30,VEA,LQD,0.39551517984147405
2024-04-30,VEA,VNQ,0.2679792482679111
2024-04-30,VEA,GLD,0.2662460089520871
2024-04-30,VEA,DBC,0.2301839495715627
2024-04-30,EEM,SPY,0.7576446828421022
2024-04-30,EEM,VEA,0.7434346765982707
2024-04-30,EEM,EEM,1.0
2024-04-30,EEM,IEF,-0.2088751658824001
2024-04-30,EEM,TLT,-0.19949665552794166
2024-04-30,EEM,TIP,-0.2135516280336936
2024-04-30,EEM,LQD,0.4143340588831453
2024-04-30,EEM,VNQ,0.28429575073278257
2024-04-30,EEM,GLD,0.24518342651456768
2024-04-30,EEM,DBC,0.23973394441191423
2024-04-30,IEF,SPY,-0.19919009988078223
2024-04-30,IEF,VEA,-0.20724608485409815
2024-04-30,IEF,EEM,-0.2088751658824001
2024-04-30,IEF,IEF,1.0
2024-04-30,IEF,TLT,0.7736745350196094
2024-04-30,IEF,TIP,0.7594642691965177
2024-04-30,IEF,LQD,0.10295687262135829
2024-04-30,IEF,VNQ,0.11863273087408215
2024-04-30,IEF,GLD,0.06325975481429214
2024-04-30,IEF,DBC,0.08609629540824397
2024-04-30,TLT,SPY,-0.2068242798011031
2024-04-30,TLT,VEA,-0.21598278147557445
2024-04-30,TLT,EEM,-0.19949665552794166
2024-04-30,TLT,IEF,0.7736745350196094
2024-04-30,TLT,TLT,1.0
2024-04-30,TLT,TIP,0.790185226653351
2024-04-30,TLT,LQD,0.11031786109580033
2024-04-30,TLT,VNQ,0.13290817821795625
2024-04-30,TLT,GLD,0.028112952247909235
2024-04-30,TLT,DBC,0.1169726147941166
2024-04-30,TIP,SPY,-0.21530761071082555
2024-04-30,TIP,VEA,-0.21203690762693544
2024-04-30,TIP,EEM,-0.2135516280336936
2024-04-30,TIP,IEF,0.7594642691965177
2024-04-30,TIP,TLT,0.790185226653351
2024-04-30,TIP,TIP,0.9999999999999999
2024-04-30,TIP,LQD,0.14778320372589399
2024-04-30,TIP,VNQ,0.10504394764166429
2024-04-30,TIP,GLD,0.03294208915957819
2024-04-30,TIP,DBC,0.08799760372873033
2024-04-30,LQD,SPY,0.4391538427925932
2024-04-30,LQD,VEA,0.39551517984147405
2024-04-30,LQD,EEM,0.4143340588831453
2024-04-30,LQD,IEF,0.10295687262135829
2024-04-30,LQD,TLT,0.11031786109580033
2024-04-30,LQD,TIP,0.14778320372589399
2024-04-30,LQD,LQD,1.0
2024-04-30,LQD,VNQ,0.17711937767978234
2024-04-30,LQD,GLD,0.11692514220277067
2024-04-30,LQD,DBC,0.0950230727127592
2024-04-30,VNQ,SPY,0.27014116559248896
2024-04-30,VNQ,VEA,0.2679792482679111
2024-04-30,VNQ,EEM,0.28429575073278257
2024-04-30,VNQ,IEF,0.11863273087408215
2024-04-30,VNQ,TLT,0.13290817821795625
2024-04-30,VNQ,TIP,0.10504394764166429
2024-04-30,VNQ,LQD,0.17711937767978234
2024-04-30,VNQ,VNQ,1.0
2024-04-30,VNQ,GLD,0.13382725448035912
2024-04-30,VNQ,DBC,0.3780963665494578
2024-04-30,GLD,SPY,0.24203993362927848
2024-04-30,GLD,VEA,0.2662460089520871
2024-04-30,GLD,EEM,0.24518342651456768
2024-04-30,GLD,IEF,0.06325975481429214
2024-04-30,GLD,TLT,0.028112952247909235
2024-04-30,GLD,TIP,0.03294208915957819
2024-04-30,GLD,LQD,0.11692514220277067
2024-04-30,GLD,VNQ,0.13382725448035912
2024-04-30,GLD,GLD,1.0
2024-04-30,GLD,DBC,0.14146176281057332
2024-04-30,DBC,SPY,0.2448259071037309
2024-04-30,DBC,VEA,0.2301839495715627
2024-04-30,DBC,EEM,0.23973394441191423
2024-04-30,DBC,IEF,0.08609629540824397
2024-04-30,DBC,TLT,0.1169726147941166
2024-04-30,DBC,TIP,0.08799760372873033
2024-04-30,DBC,LQD,0.0950230727127592
2024-04-30,DBC,VNQ,0.3780963665494578
2024-04-30,DBC,GLD,0.14146176281057332
2024-04-30,DBC,DBC,1.0
2024-05-31,SPY,SPY,1.0
2024-05-31,SPY,VEA,0.7488754546073393
2024-05-31,SPY,EEM,0.7511177679188681
2024-05-31,SPY,IEF,-0.19633464435245845
2024-05-31,SPY,TLT,-0.20762307319888798
2024-05-31,SPY,TIP,-0.21247928245050318
2024-05-31,SPY,LQD,0.4495583483977871
2024-05-31,SPY,VNQ,0.27422844220932513
2024-05-31,SPY,GLD,0.26338902185730206
2024-05-31,SPY,DBC,0.24409257870568513
2024-05-31,VEA,SPY,0.7488754546073393
2024-05-31,VEA,VEA,0.9999999999999999
2024-05-31,VEA,EEM,0.7440842947625697
2024-05-31,VEA,IEF,-0.20497112486603003
2024-05-31,VEA,TLT,-0.2150135966267536
2024-05-31,VEA,TIP,-0.21366954928472656
2024-05-31,VEA,LQD,0.4050521636654339
2024-05-31,VEA,VNQ,0.2736292792927247
2024-05-31,VEA,GLD,0.2867127759044555
2024-05-31,VEA,DBC,0.23336313959233937
2024-05-31,EEM,SPY,0.7511177679188681
2024-05-31,EEM,VEA,0.7440842947625697
2024-05-31,EEM,EEM,1.0
2024-05-31,EEM,IEF,-0.20699837959348055
2024-05-31,EEM,TLT,-0.20139894207983536
2024-05-31,EEM,TIP,-0.2172902911081171
2024-05-31,EEM,LQD,0.42141905686057274
2024-05-31,EEM,VNQ,0.2810010354853554
2024-05-31,EEM,GLD,0.25685908130024726
2024-05-31,EEM,DBC,0.23970216808663428
2024-05-31,IEF,SPY,-0.19633464435245845
2024-05-31,IEF,VEA,-0.20497112486603003
2024-05-31,IEF,EEM,-0.20699837959348055
2024-05-31,IEF,IEF,0.9999999999999998
2024-05-31,IEF,TLT,0.7739638768665452
2024-05-31,IEF,TIP,0.7555080832986335
2024-05-31,IEF,LQD,0.09875179148779283
2024-05-31,IEF,VNQ,0.11827783131889982
2024-05-31,IEF,GLD,0.057482871741833044
2024-05-31,IEF,DBC,0.08061720163136972
2024-05-31,TLT,SPY,-0.20762307319888798
2024-05-31,TLT,VEA,-0.2150135966267536
2024-05-31,TLT,EEM,-0.20139894207983536
2024-05-31,TLT,IEF,0.7739638768665452
2024-05-31,TLT,TLT,1.0
2024-05-31,TLT,TIP,0.7888462777427803
2024-05-31,TLT,LQD,0.10608021315247765
2024-05-31,TLT,VNQ,0.13163258741974027
2024-05-31,TLT,GLD,0.024520919800567195
2024-05-31,TLT,DBC,0.11195648337398566
2024-05-31,TIP,SPY,-0.21247928245050318
2024-05-31,TIP,VEA,-0.21366954928472656
2024-05-31,TIP,EEM,-0.2172902911081171
2024-05-31,TIP,IEF,0.7555080832986335
2024-05-31,TIP,TLT,0.7888462777427803
2024-05-31,TIP,TIP,0.9999999999999999
2024-05-31,TIP,LQD,0.14113075249077436
2024-05-31,TIP,VNQ,0.09908678227035123
2024-05-31,TIP,GLD,0.03582920930004415
2024-05-31,TIP,DBC,0.08450775520154598
2024-05-31,LQD,SPY,0.4495583483977871
2024-05-31,LQD,VEA,0.4050521636654339
2024-05-31,LQD,EEM,0.42141905686057274
2024-05-31,LQD,IEF,0.09875179148779283
2024-05-31,LQD,TLT,0.10608021315247765
2024-05-31,LQD,TIP,0.14113075249077436
2024-05-31,LQD,LQD,1.0
2024-05-31,LQD,VNQ,0.17322827633215487
2024-05-31,LQD,GLD,0.1271715710899274
2024-05-31,LQD,DBC,0.10096118785281107
2024-05-31,VNQ,SPY,0.27422844220932513
2024-05-31,VNQ,VEA,0.2736292792927247
2024-05-31,VNQ,EEM,0.2810010354853554
2024-05-31,VNQ,IEF,0.11827783131889982
2024-05-31,VNQ,TLT,0.13163258741974027
2024-05-31,VNQ,TIP,0.09908678227035123
2024-05-31,VNQ,LQD,0.17322827633215487
2024-05-31,VNQ,VNQ,1.0
2024-05-31,VNQ,GLD,0.1399578854948588
2024-05-31,VNQ,DBC,0.38386392004176617
2024-05-31,GLD,SPY,0.26338902185730206
2024-05-31,GLD,VEA,0.2867127759044555
2024-05-31,GLD,EEM,0.25685908130024726
2024-05-31,GLD,IEF,0.057482871741833044
2024-05-31,GLD,TLT,0.024520919800567195
2024-05-31,GLD,TIP,0.03582920930004415
2024-05-31,GLD,LQD,0.1271715710899274
2024-05-31,GLD,VNQ,0.1399578854948588
2024-05-31,GLD,GLD,1.0
2024-05-31,GLD,DBC,0.1490726027243243
2024-05-31,DBC,SPY,0.24409257870568513
2024-05-31,DBC,VEA,0.23336313959233937
2024-05-31,DBC,EEM,0.23970216808663428
2024-05-31,DBC,IEF,0.08061720163136972
2024-05-31,DBC,TLT,0.11195648337398566
2024-05-31,DBC,TIP,0.08450775520154598
2024-05-31,DBC,LQD,0.10096118785281107
2024-05-31,DBC,VNQ,0.38386392004176617
2024-05-31,DBC,GLD,0.1490726027243243
2024-05-31,DBC,DBC,1.0
2024-06-28,SPY,SPY,1.0
2024-06-28,SPY,VEA,0.7460776542050792
2024-06-28,SPY,EEM,0.7498508298243276
2024-06-28,SPY,IEF,-0.19896929127956692
2024-06-28,SPY,TLT,-0.2086482503924921
2024-06-28,SPY,TIP,-0.21705850475043312
2024-06-28,SPY,LQD,0.448232936300519
2024-06-28,SPY,VNQ,0.27030574856985085
